Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Luxembourg,LUX,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,8.59000015258789
Luxembourg,LUX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,0.112105905072918
Luxembourg,LUX,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.94
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.59
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.59
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.981
Luxembourg,LUX,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,65957.4089165757
Norway,NOR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,34.41235611
Norway,NOR,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,100
Norway,NOR,Age dependency ratio (% of working-age population),SP.POP.DPND,52.9011236052083
Norway,NOR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Norway,NOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.4
Norway,NOR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Norway,NOR,"Children out of school, primary",SE.PRM.UNER,2
Norway,NOR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Norway,NOR,Consumer price index (2010 = 100),FP.CPI.TOTL,117.717853587911
Norway,NOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.7
Norway,NOR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.55999994277954
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Norway,NOR,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,33.3172787164122
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,436999692591.454
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.11882882717687
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,82267.809316159
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,69258.5501376756
Norway,NOR,Gini index (World Bank estimate),SI.POV.GINI,27.6
Norway,NOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.53
Norway,NOR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.76853483915329
Norway,NOR,Income share held by highest 10%,SI.DST.10TH.10,22.2
Norway,NOR,Income share held by highest 20%,SI.DST.05TH.20,36.6
Norway,NOR,Income share held by lowest 10%,SI.DST.FRST.10,3.4
Norway,NOR,Income share held by lowest 20%,SI.DST.FRST.20,8.9
Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,96.49165799
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.76483134528794
Norway,NOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.46834371183
Norway,NOR,"International tourism, number of arrivals",ST.INT.ARVL,5688000
Norway,NOR,Land area (sq. km),AG.LND.TOTL.K2,365107.85
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7585365853659
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.72624440755227
Norway,NOR,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Norway,NOR,New businesses registered (number),IC.BUS.NREG,29959
Norway,NOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Norway,NOR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Norway,NOR,Population growth (annual %),SP.POP.GROW,0.660090844249
Norway,NOR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Norway,NOR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,6.46000003814697
Norway,NOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,27.2696595834744
Norway,NOR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,7.41
Norway,NOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.8
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.8
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.248
Norway,NOR,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Poland,POL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,13031.4338406223
Poland,POL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.23963129
Poland,POL,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..
Poland,POL,Age dependency ratio (% of working-age population),SP.POP.DPND,48.3021469137836
Poland,POL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Poland,POL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.2
Poland,POL,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Poland,POL,"Children out of school, primary",SE.PRM.UNER,50722
Poland,POL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Poland,POL,Consumer price index (2010 = 100),FP.CPI.TOTL,111.625348393722
Poland,POL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.9
Poland,POL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.05000019073486
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Poland,POL,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Poland,POL,Forest area (% of land area),AG.LND.FRST.ZS,30.8946010386387
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,587408980271.71
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.353704746044
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,15468.4094107719
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31978.5311498844
Poland,POL,Gini index (World Bank estimate),SI.POV.GINI,30.2
Poland,POL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.54
Poland,POL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.760222196578979
Poland,POL,Income share held by highest 10%,SI.DST.10TH.10,24
Poland,POL,Income share held by highest 20%,SI.DST.05TH.20,38.6
Poland,POL,Income share held by lowest 10%,SI.DST.FRST.10,3.2
Poland,POL,Income share held by lowest 20%,SI.DST.FRST.20,8.2
Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.54173454
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.81295156542681
Poland,POL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.73045470014
Poland,POL,"International tourism, number of arrivals",ST.INT.ARVL,85946000
Poland,POL,Land area (sq. km),AG.LND.TOTL.K2,306170
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.6024390243903
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.04957212987643
Poland,POL,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Poland,POL,New businesses registered (number),IC.BUS.NREG,36879
Poland,POL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Poland,POL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.000200132782838419
Poland,POL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Poland,POL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,20.2700004577637
Poland,POL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,9.32028051542254
Poland,POL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.71
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.85
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.85
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.058
Poland,POL,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,20805.9952126581
Slovenia,SVN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,27.61463412
Slovenia,SVN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,100
Slovenia,SVN,Age dependency ratio (% of working-age population),SP.POP.DPND,52.9722688554965
Slovenia,SVN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Slovenia,SVN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.4
Slovenia,SVN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Slovenia,SVN,"Children out of school, primary",SE.PRM.UNER,294
Slovenia,SVN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Slovenia,SVN,Consumer price index (2010 = 100),FP.CPI.TOTL,109.269412439853
Slovenia,SVN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9
Slovenia,SVN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.79999995231628
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Slovenia,SVN,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Slovenia,SVN,Forest area (% of land area),AG.LND.FRST.ZS,61.674380723466
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,54137142149.4799
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.4225215682918
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,26104.1027889949
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,38915.6419586224
Slovenia,SVN,Gini index (World Bank estimate),SI.POV.GINI,24.6
Slovenia,SVN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.43
Slovenia,SVN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.7886883020401
Slovenia,SVN,Income share held by highest 10%,SI.DST.10TH.10,21
Slovenia,SVN,Income share held by highest 20%,SI.DST.05TH.20,34.9
Slovenia,SVN,Income share held by lowest 10%,SI.DST.FRST.10,4.2
Slovenia,SVN,Income share held by lowest 20%,SI.DST.FRST.20,10.1
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,79.7499766
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.73860861988181
Slovenia,SVN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.48126993661
Slovenia,SVN,"International tourism, number of arrivals",ST.INT.ARVL,4425000
Slovenia,SVN,Land area (sq. km),AG.LND.TOTL.K2,20136.4
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3780487804878
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.978150097256643
Slovenia,SVN,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Slovenia,SVN,New businesses registered (number),IC.BUS.NREG,4182
Slovenia,SVN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Slovenia,SVN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.362584395134764
Slovenia,SVN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Slovenia,SVN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.1999998092651
Slovenia,SVN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,0.692804858023922
Slovenia,SVN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.9
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.11
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.11
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.541
Slovenia,SVN,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,15834.765117934
Slovak Republic,SVK,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.83619584
Slovak Republic,SVK,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..
Slovak Republic,SVK,Age dependency ratio (% of working-age population),SP.POP.DPND,45.0860457422501
Slovak Republic,SVK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Slovak Republic,SVK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.6
Slovak Republic,SVK,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Slovak Republic,SVK,"Children out of school, primary",SE.PRM.UNER,10196
Slovak Republic,SVK,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Slovak Republic,SVK,Consumer price index (2010 = 100),FP.CPI.TOTL,112.345473695881
Slovak Republic,SVK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10
Slovak Republic,SVK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.92000007629395
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Slovak Republic,SVK,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Slovak Republic,SVK,Forest area (% of land area),AG.LND.FRST.ZS,40.05615640599
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,105474651206.555
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.65012335777963
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,19364.6201036458
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31557.5327044961
Slovak Republic,SVK,Gini index (World Bank estimate),SI.POV.GINI,25
Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.7
Slovak Republic,SVK,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.680050134658813
Slovak Republic,SVK,Income share held by highest 10%,SI.DST.10TH.10,19.5
Slovak Republic,SVK,Income share held by highest 20%,SI.DST.05TH.20,33.8
Slovak Republic,SVK,Income share held by lowest 10%,SI.DST.FRST.10,3.2
Slovak Republic,SVK,Income share held by lowest 20%,SI.DST.FRST.20,8.8
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,80.44892248
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.51403712883808
Slovak Republic,SVK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.1369852689
Slovak Republic,SVK,"International tourism, number of arrivals",ST.INT.ARVL,..
Slovak Republic,SVK,Land area (sq. km),AG.LND.TOTL.K2,48080
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2658536585366
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.22674017395086
Slovak Republic,SVK,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Slovak Republic,SVK,New businesses registered (number),IC.BUS.NREG,19720
Slovak Republic,SVK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Slovak Republic,SVK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,0.138508159611326
Slovak Republic,SVK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Slovak Republic,SVK,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.8199996948242
Slovak Republic,SVK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..
Slovak Republic,SVK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.14
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.54
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.54
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.726
Slovak Republic,SVK,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Switzerland,CHE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,64906.6889670087
Switzerland,CHE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,33.80554881
Switzerland,CHE,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,200
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,50.4532595974744
Switzerland,CHE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.3
Switzerland,CHE,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Switzerland,CHE,"Children out of school, primary",SE.PRM.UNER,402
Switzerland,CHE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Switzerland,CHE,Consumer price index (2010 = 100),FP.CPI.TOTL,99.186960600683
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.9
Switzerland,CHE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.73000001907349
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Switzerland,CHE,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Switzerland,CHE,Forest area (% of land area),AG.LND.FRST.ZS,31.9422269899076
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,735539301552.674
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.91690509826611
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,86388.4049527184
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,68709.4441829587
Switzerland,CHE,Gini index (World Bank estimate),SI.POV.GINI,33.1
Switzerland,CHE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.63
Switzerland,CHE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.766107618808746
Switzerland,CHE,Income share held by highest 10%,SI.DST.10TH.10,25.8
Switzerland,CHE,Income share held by highest 20%,SI.DST.05TH.20,40.8
Switzerland,CHE,Income share held by lowest 10%,SI.DST.FRST.10,2.9
Switzerland,CHE,Income share held by lowest 20%,SI.DST.FRST.20,7.5
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,91.8
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.936335464113605
Switzerland,CHE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.58646802447
Switzerland,CHE,"International tourism, number of arrivals",ST.INT.ARVL,11715000
Switzerland,CHE,Land area (sq. km),AG.LND.TOTL.K2,39516.03
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.7536585365854
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.632561531257734
Switzerland,CHE,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Switzerland,CHE,New businesses registered (number),IC.BUS.NREG,25637
Switzerland,CHE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Switzerland,CHE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,0.736633975172522
Switzerland,CHE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Switzerland,CHE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.75
Switzerland,CHE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,127.572540503386
Switzerland,CHE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.53
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.71
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.71
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.797
Switzerland,CHE,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2782.19660900479
Ukraine,UKR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,14.8345408
Ukraine,UKR,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,9500
Ukraine,UKR,Age dependency ratio (% of working-age population),SP.POP.DPND,47.5951582787711
Ukraine,UKR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Ukraine,UKR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.7
Ukraine,UKR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Ukraine,UKR,"Children out of school, primary",SE.PRM.UNER,..
Ukraine,UKR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Ukraine,UKR,Consumer price index (2010 = 100),FP.CPI.TOTL,261.068834313386
Ukraine,UKR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.8
Ukraine,UKR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.899999976158142
Ukraine,UKR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Ukraine,UKR,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,16.7034863652054
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,130901858421.72
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.40529551771813
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,3096.81740221352
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12634.2355540514
Ukraine,UKR,Gini index (World Bank estimate),SI.POV.GINI,26.1
Ukraine,UKR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..
Ukraine,UKR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.642378509044647
Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,22
Ukraine,UKR,Income share held by highest 20%,SI.DST.05TH.20,36.1
Ukraine,UKR,Income share held by lowest 10%,SI.DST.FRST.10,4.2
Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,9.9
Ukraine,UKR,Individuals using the Internet (% of population),IT.NET.USER.ZS,62.55315539
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.9518559353179
Ukraine,UKR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..
Ukraine,UKR,"International tourism, number of arrivals",ST.INT.ARVL,14342000
Ukraine,UKR,Land area (sq. km),AG.LND.TOTL.K2,579400
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.5826829268293
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.19235326531891
Ukraine,UKR,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Ukraine,UKR,New businesses registered (number),IC.BUS.NREG,..
Ukraine,UKR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Ukraine,UKR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-0.466425620896808
Ukraine,UKR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Ukraine,UKR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.8299999237061
Ukraine,UKR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,0.00911369795955509
Ukraine,UKR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.32
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.8
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.8
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.352
Ukraine,UKR,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
United Kingdom,GBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,35834.9652745681
United Kingdom,GBR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,13.6323528
United Kingdom,GBR,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..
United Kingdom,GBR,Age dependency ratio (% of working-age population),SP.POP.DPND,56.4307461886856
United Kingdom,GBR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
United Kingdom,GBR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11
United Kingdom,GBR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
United Kingdom,GBR,"Children out of school, primary",SE.PRM.UNER,32122
United Kingdom,GBR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
United Kingdom,GBR,Consumer price index (2010 = 100),FP.CPI.TOTL,117.579064176068
United Kingdom,GBR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.2
United Kingdom,GBR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.05999994277954
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
United Kingdom,GBR,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
